"ID" "Dam" "Sire" "sex" "trait1" "trait2" "t1_a" "t2_a" "t2_s" "t1_d" "t2_d" "t1_r" "t2_r"
"u34_m9m2" "u34_d4c" "u34_s2c" "M" 0.436451197548001 0.840245876123845 0.213641282658891 0.637542262251296 0.196562076039503 -0.582714643473732 -0.668160630250038 -0.194475441637158 -0.325697831916916
"u34_m9f1" "u34_d4c" "u34_s2c" "F" 0.724087038081008 2.43090023024148 -1.10737959798263 0.11922094185683 0.259379433785406 0.078314096830341 0.181698529501553 -0.246847460766707 -0.129398674902308
"u34_m9f2" "u34_d4c" "u34_s2c" "F" 2.78912823141013 1.51245083856399 -0.142473151859654 -0.527491948812034 0.204718885570664 0.963798640137472 -0.313370432890965 -0.0321972568676879 0.148594334696326
"u34_m10m1" "u34_d1d" "u34_s2d" "M" 0.731213768183254 0.269266687081601 -0.0870176456859431 -0.515055620259335 0.478867172802282 0.14554151226731 -0.522772362210456 -0.327310098398113 -0.17177250325089
"u34_m10m2" "u34_d1d" "u34_s2d" "M" 1.69429301496265 0.265393078349788 0.791093269836545 -0.191226304586261 0.338555347156771 -0.484593801192155 -0.256970977229134 0.387793546318258 -0.624964986991588
"u34_m10f1" "u34_d1d" "u34_s2d" "F" 3.32784017666497 1.81759828367179 1.35407031390939 -0.654845521775963 0.410283964229289 0.00433636680245988 -0.0441221500300895 -0.0305665040468785 0.106281991248552
"u34_m10f2" "u34_d1d" "u34_s2d" "F" 1.94371022795232 1.58588452076504 0.476787248760625 -0.0186951651264164 0.197809542070393 -0.469542268845882 0.23098252916108 -0.0635347519624183 -0.824212385340011
"u34_m11m1" "u34_d3d" "u34_s2d" "M" 1.32127825687857 0.357049667794651 0.102489307793008 -0.210850745344355 -0.316868606352917 0.179088256254007 0.37474437358254 0.0397006928315515 -0.489975354090617
"u34_m11m2" "u34_d3d" "u34_s2d" "M" 2.57793474957456 1.21849628939811 0.657143950454779 -0.732034671959863 -0.183713158573643 0.883945275068854 0.670276993904574 0.0368455240509306 0.463967126027039
"u34_m11f1" "u34_d3d" "u34_s2d" "F" 2.3720565680067 1.94190072704668 -0.395800096473753 -0.714035366731263 0.281909641760982 0.579956215019947 0.239692509011014 0.18790044946051 0.134333943005946
"u34_m11f2" "u34_d3d" "u34_s2d" "F" 3.7496685978083 1.35968317525562 0.263586073147054 -0.850105237229147 0.113148197528016 1.01829335027761 -0.26785689116116 0.467789174383631 0.364497106117908
"u34_m12m1" "u34_d4d" "u34_s2d" "M" 3.15991205314377 0.853413901919192 0.918355877500531 -0.501574605648096 -0.238925679372411 0.61566876954691 0.436020123090267 0.625887406096332 0.157894063849431
"u34_m12m2" "u34_d4d" "u34_s2d" "M" 2.19445855944192 1.3451236980411 1.09626044776862 -0.603307871266664 0.0759838580460995 0.140515604388198 -0.00707509731880332 -0.0423174927148917 0.879522808580465
"u34_m12f1" "u34_d4d" "u34_s2d" "F" 2.4757600226872 2.19491168788067 0.498003529819706 -0.149034171796887 0.33416837203805 0.606828789383221 -0.102883283541616 -0.629072296515723 0.11266077118112
"u34_m12f2" "u34_d4d" "u34_s2d" "F" 2.54560617721068 1.74942750814989 0.813883935761506 -0.873882895226858 0.313170282423231 -0.353930130706436 0.105444048901838 0.0856523721556067 0.204696072051681
"u35_gs1" NA NA "M" 1.71732971907098 1.42476708840436 0.585528751224159 0.438597787464875 0.176604011422876 0.130387002658467 0.522444615718955 0.00141396518835087 -0.712879326202347
"u35_gs2" NA NA "M" 2.8149562655024 1.50648241562518 0.795048367204038 0.332845729103537 0.151860474234145 0.337245995048291 -0.219874117262193 0.682661903250067 0.241650329549693
"u35_gs3" NA NA "M" 0.138113796153041 0.87700447576987 -0.279262100428852 0.325199312853562 0.125703068235503 -0.185028086171701 0.0316705330494016 -0.397596017246405 -0.605568438368596
"u35_gs4" NA NA "M" -0.365835564343864 2.19667418625786 -0.242451425854015 -0.597194581903146 0.243845507388702 -0.398427003237278 0.960750713236542 -0.724957135252571 0.589272547535764
"u35_gd1" NA NA "F" 2.85143003894578 2.09166494675517 -0.101855276894373 -0.427561680539916 0.277904500050222 0.584082947416118 0.51047815041784 0.369202368424035 -0.269156023172975
"u35_gd2" NA NA "F" 3.25968597210046 3.02441984271151 0.813338213566122 1.18404124394112 -0.223781818011659 0.222494956825983 -0.0451753366650659 0.223852801708358 0.10933575344711
"u35_gd3" NA NA "F" 2.65103618506775 2.47314589640627 -0.138449296814001 -0.0375381011349037 0.143606466974199 0.252132558568975 0.137622342952316 0.537352923312771 0.229455187614655
"u35_gd4" NA NA "F" 3.64859557327844 1.40169625400117 0.922615544177093 0.218604182608385 -0.176380235920546 0.285946150763547 -0.0678799814890989 0.4400338783378 -0.572647711197566
"u35_s1a" "u35_gd1" "u35_gs1" "M" 1.59994069466822 0.911537279294437 0.580897892214206 -0.115753459838878 -0.0130236457561662 0.651603015447275 -0.573842817300738 -0.632560212993263 0.61415720219022
"u35_s1b" "u35_gd1" "u35_gs1" "M" 0.90149523354742 0.6339403593865 0.0908316953096586 -0.580313684850989 0.229149310358442 0.115921261256412 -0.10962165837834 -0.30525772301865 0.0947263922573876
"u35_d1c" "u35_gd1" "u35_gs1" "F" 1.56200318984303 1.35864207152586 0.0581882319534388 -0.188449204058794 0.121668380870144 0.829119654286796 0.23656779077147 -1.3253046963972 -0.811144896056959
"u35_d1d" "u35_gd1" "u35_gs1" "F" 3.28176981660169 3.57894097597972 0.865146222283066 0.393587301677951 0.325479876683052 0.803913764298479 0.0290523810111689 -0.387290169979859 0.830821416607549
"u35_d2a" "u35_gd2" "u35_gs2" "F" 2.5752942649119 3.04477586627782 1.12691832483237 0.574820227958038 0.148231870509158 -0.0810171568593276 0.0706333481234101 -0.470606903061144 0.25109041968721
"u35_d2b" "u35_gd2" "u35_gs2" "F" 3.02248707892102 2.63906712798161 1.34757037848489 0.469901836520723 0.222697023037116 -0.0239688088755986 -0.523188022222159 -0.301114490688271 0.469656290645931
"u35_s2c" "u35_gd2" "u35_gs2" "M" 0.040745145504097 0.639869651592845 0.621526559674259 1.39936748726309 -0.323651915219158 -0.539910430565642 -0.136865819476979 -1.04087098360452 -1.29898010097411
"u35_s2d" "u35_gd2" "u35_gs2" "M" 2.34124519477293 2.82173799058478 0.991624182760379 1.3807785470508 -0.022358829056819 0.196808748829987 0.19129843507439 0.15281226318256 0.272019837516406
"u35_d3a" "u35_gd3" "u35_gs3" "F" 1.69616504014057 3.32572653112228 -0.791505579656372 0.448140885323924 0.158320151606684 -0.349123749042236 0.769575072591156 0.83679436883918 -0.0503095783994888
"u35_d3b" "u35_gd3" "u35_gs3" "F" 1.41871438238491 3.16839845675076 -0.0305152914785035 0.700925388555327 0.144167880505247 -0.50646519971722 0.822320442631665 -0.044305126419363 -0.499015254941475
"u35_d3c" "u35_gd3" "u35_gs3" "F" 1.24912719879318 1.96462473156927 -0.661830125913248 0.443863174407613 0.438213312384685 0.204732165034394 -0.472719686135159 -0.293774840327961 -0.44473206908787
"u35_d3d" "u35_gd3" "u35_gs3" "F" 1.99578259239338 3.38199025578877 -1.07082278684905 0.0719131838973169 0.0525300341950623 0.40920600796373 0.79752591889616 0.657399371278699 0.460021118800234
"u35_d4a" "u35_gd4" "u35_gs4" "F" 0.639231013657962 1.80235686798235 -0.15415164379026 -0.0948330401292646 0.143107528685359 -0.321269778809039 -0.376186350412029 -0.885347563742739 0.130268729838289
"u35_d4b" "u35_gd4" "u35_gs4" "F" 1.66221161066615 1.22875953612666 -0.155126740345054 -0.24636941576189 0.207136125887822 -0.264246686041706 -0.294447948459366 0.0815850370529107 -0.437559225539903
"u35_d4c" "u35_gd4" "u35_gs4" "F" 2.21209757028326 1.61224303822132 0.399376467090863 0.173601956084625 0.283448090521935 -0.334246093527563 -0.704190101348231 0.146967196719961 -0.140616907037008
"u35_d4d" "u35_gd4" "u35_gs4" "F" 1.88412318258736 1.26885866805421 -0.531131746830584 -0.0394900663033575 0.121445099011877 0.147228414787466 -0.411153004217462 0.268026514630478 -0.401943360436845
"u35_m1m1" "u35_d2a" "u35_s1a" "M" 0.60882758913815 0.595621450437391 1.2275566812782 0.329920395243146 0.361599153459905 -1.18196004211628 -0.64795611387131 -0.436769050023764 -0.44794198439435
"u35_m1m2" "u35_d2a" "u35_s1a" "M" 2.50963025281706 0.0634560777918881 0.623469717378834 0.0314845725690352 0.00713198331433726 0.161617314514329 -0.802462591943879 0.724543220923897 -0.172697886147605
"u35_m1f1" "u35_d2a" "u35_s1a" "F" 3.47674869031182 1.41341512449144 1.39030707665282 -0.532627901040052 0.101200306095515 0.75083679018925 0.348700238813836 -0.664395176530247 -0.503857519377854
"u35_m1f2" "u35_d2a" "u35_s1a" "F" 1.83817342153358 2.87450780935116 0.36755189143245 0.195229116319463 0.155330454186648 -0.525943023209449 -0.00160492164113518 -0.00343544668942162 0.525553160486187
"u35_m2m1" "u35_d3a" "u35_s1a" "M" -0.10418525939271 2.16372281966818 -0.0937289949275585 0.87918834201781 0.458475270119485 -0.18688490571801 -0.327164826767555 -0.823571358747141 0.15322403429844
"u35_m2m2" "u35_d3a" "u35_s1a" "M" -0.181919968694639 0.814818212409595 -0.698324799588492 -0.1616748027583 -0.00119586056978249 0.00838398026320039 -0.402157692273918 -0.491979149369347 0.379846568011595
"u35_m2f1" "u35_d3a" "u35_s1a" "F" 1.27111043101939 0.374262841697791 0.183126285735264 0.261266075623334 -0.049416774684299 -0.350812659351092 0.108128959510704 -0.561203195364783 -1.94571541875195
"u35_m2f2" "u35_d3a" "u35_s1a" "F" 1.34330902958638 0.723970002873305 0.368495794115015 0.333807872183338 -0.0864417870907193 -0.156582149544533 -0.814211628531097 -0.868604614984098 -0.709184453688216
"u35_m3m1" "u35_d4a" "u35_s1a" "M" 1.17269071941756 0.00956167679262765 0.00667887581831341 -0.461476190616208 0.259219843901467 0.0578537856231191 -0.237808351274139 0.108158057976125 -0.550373625218493
"u35_m3m2" "u35_d4a" "u35_s1a" "M" 1.60445727810169 0.0751138661059224 0.0490461431122282 -0.252965938459702 0.044690838529134 -0.258492074533244 -0.671904993715975 0.813903209522705 -0.0447060402475347
"u35_m3f1" "u35_d4a" "u35_s1a" "F" 2.85670837954338 2.87490589559342 -0.00823423243050131 0.53489084874972 0.287565255855642 -0.12933670771708 0.221700712788902 0.994279319690961 -0.169250921800846
"u35_m3f2" "u35_d4a" "u35_s1a" "F" 2.08380797474161 2.17606136685763 0.875649919288751 0.164515182414979 0.0848496101068121 -0.486327146778512 -0.405981055847035 -0.305514797768626 0.332677630182875
"u35_m4m1" "u35_d2b" "u35_s1b" "M" 2.5754486289687 0.803974749467523 0.855702577018181 -0.110779799760135 0.17762960805349 -0.612698373320764 -0.0595040615567306 1.33244442527129 -0.203370997269101
"u35_m4m2" "u35_d2b" "u35_s1b" "M" 1.25941856253988 1.18144798444434 0.472475222000145 0.0386061035271293 0.0494235908485227 -0.519491101956861 0.107447503138359 0.306434442496597 -0.0140292130696762
"u35_m4f1" "u35_d2b" "u35_s1b" "F" 2.48208615342116 0.653824389286216 0.0603353686981787 -0.167455463483658 0.100201827745025 -0.498171329787385 -0.37609419184921 0.919922114510371 -0.902827783125941
"u35_m4f2" "u35_d2b" "u35_s1b" "F" 2.8140808297938 2.14244382303744 0.326297431250714 -0.254647274219729 0.250876909880131 0.506889629233368 0.0882898146008245 -0.0191062306902856 0.0579243727762138
"u35_m5m1" "u35_d3b" "u35_s1b" "M" 2.31905984550962 0.300708037658742 0.0124746589119721 0.0505490815025731 0.242138363695704 0.647849695059328 -0.505269984746465 0.658735491538325 -0.48670942279307
"u35_m5m2" "u35_d3b" "u35_s1b" "M" 1.73220221419454 1.90871181505146 0.434676964675429 0.112084845095159 0.151657070720255 0.346350043160837 0.324124748913033 -0.0488247936417274 0.32084515032301
"u35_m5f1" "u35_d3b" "u35_s1b" "F" 1.61479132386285 2.13876785699083 -0.628314768273014 0.224699348437622 0.250297636934477 -0.0976530817649978 -0.30396529699344 0.340759173900858 -0.0322638313878327
"u35_m5f2" "u35_d3b" "u35_s1b" "F" 2.65510304651344 3.0064298526301 0.443489671883275 -0.396131278339209 0.179064998917192 0.124634431395903 -0.0475484838897455 0.0869789432342593 1.27104461594186
"u35_m6m1" "u35_d4b" "u35_s1b" "M" -0.0666244953238655 0.69166846892997 -0.306173151948559 -0.680860982636431 0.162741457011168 -0.827337779890152 0.481430249782771 0.0668864365148456 -0.271642255227537
"u35_m6m2" "u35_d4b" "u35_s1b" "M" 0.520692520594803 0.9577373523707 0.666252442639559 -0.998784154833944 0.0880552935505724 -1.17743806404007 0.348367133217916 0.0318781419953176 0.520099080436155
"u35_m6f1" "u35_d4b" "u35_s1b" "F" 2.13446633652072 1.83723298619965 0.519028457371471 -0.396006949164929 0.0550885124409554 -1.15151508261567 -0.673488108227883 0.76695296176492 0.851639531151511
"u35_m6f2" "u35_d4b" "u35_s1b" "F" 2.35216304700772 1.46466318028155 0.382458750795182 -0.52033163072739 0.31055839440276 -0.433282535393085 0.246493457949171 0.402986831605619 -0.572057041342993
"u35_m7m1" "u35_d1c" "u35_s2c" "M" 0.272844124691239 1.54951056124297 -0.292966190476719 0.785908823638511 0.319924678357856 -0.268631309914153 -0.404490902357731 -0.165558374917889 -0.151832038395662
"u35_m7m2" "u35_d1c" "u35_s2c" "M" 0.576444938240745 1.48199341407933 -0.0163024518617339 0.572455375447218 -0.0896998429035145 -0.722281434123124 0.263370453076553 0.315028824225603 -0.264132571540921
"u35_m7f1" "u35_d1c" "u35_s2c" "F" 3.50999434470258 1.98563532819403 0.798093179443351 0.429337871373495 -0.369212237256322 0.331529376845248 0.884516831633408 0.380371788413977 -0.959007137556552
"u35_m7f2" "u35_d1c" "u35_s2c" "F" 2.30542783067133 2.4365496742519 0.271861628139881 1.31038508125442 -0.417650160172534 0.374824111739766 -0.374861161083442 -0.341257909208313 -0.0813240857465476
"u35_m8m1" "u35_d3c" "u35_s2c" "M" 3.14435072225433 1.73820249775971 0.428318200793521 0.657277688370207 0.115095828814435 1.07412503697328 0.0508936310199669 0.641907484487528 -0.0850646504449023
"u35_m8m2" "u35_d3c" "u35_s2c" "M" 0.954310123766208 2.52061500880233 -0.156987102873413 1.23289187286335 0.244010853019612 -0.264916009522583 -0.127212805162889 0.376213236162204 0.170925088082266
"u35_m8f1" "u35_d3c" "u35_s2c" "F" 0.654938381050491 2.35351340929615 -0.0816006330952322 0.697962812667347 -0.264807825693815 0.618299851690104 -0.496558786497869 -1.88176083754438 0.416917208820489
"u35_m8f2" "u35_d3c" "u35_s2c" "F" 0.938641099647552 2.72554565407075 -0.0201216910650168 0.695978055681956 0.256620133606347 -0.677011641244432 0.13987484453907 -0.364225568043 -0.366927379756625
"u35_m9m1" "u35_d4c" "u35_s2c" "M" 1.97761502319504 2.78461303232376 0.466608470136943 1.5790980765804 -0.0461912498901621 0.129638519759723 -0.49559077195043 0.381368033298375 0.747296977583947
"u35_m9m2" "u35_d4c" "u35_s2c" "M" 0.81548871937348 1.29644741522809 0.532517363069597 0.569917055466722 0.113502343732745 -0.282157001381381 0.10741778659091 -0.434871642314737 -0.494389770562283
"u35_m9f1" "u35_d4c" "u35_s2c" "F" 2.52611716347783 3.27285027340765 0.579982645703817 0.897102912364766 -0.0588599930775029 -0.337524404510201 0.226105525808328 0.283658922284211 0.20850182831206
"u35_m9f2" "u35_d4c" "u35_s2c" "F" 3.43412467207783 2.19117202049147 0.537646650353799 1.06652671229171 -0.235255627572925 0.366784523919594 -0.576331471006211 0.529693497804437 -0.0637675932211019
"u35_m10m1" "u35_d1d" "u35_s2d" "M" 0.890869221497815 0.407941669849978 0.458006935412534 0.291480049004268 0.20579722494298 -0.0266516693988061 -0.157876693685938 -0.540486044515913 -0.931458910411332
"u35_m10m2" "u35_d1d" "u35_s2d" "M" 1.56631045168187 2.76754991593889 1.31530450619173 1.37409154573902 0.0664383879520219 0.139555200269985 -0.190677505860265 -0.888549254779842 0.517697488108106
"u35_m10f1" "u35_d1d" "u35_s2d" "F" 3.02710386187052 1.57964123569408 1.27705369593626 0.330081406336829 -0.0677517289437843 -0.224451549747999 -0.0880927489645954 -0.0254982843177381 -0.594595692734366
"u35_m10f2" "u35_d1d" "u35_s2d" "F" 2.99555192870281 1.75572104236914 1.11375338480908 0.680550725206983 0.137105692925671 0.0895972855524775 -0.202961207030601 -0.207798741658743 -0.858974168732914
"u35_m11m1" "u35_d3d" "u35_s2d" "M" -1.39200967243484 0.872558409958285 -0.659787494098894 0.29920094716743 -0.111762015621062 -0.713251327958602 0.677362134407371 -1.01897085037735 -0.992242655995455
"u35_m11m2" "u35_d3d" "u35_s2d" "M" 0.304439531810544 2.62655764082281 -0.457933557299152 0.677809613482692 -0.0135589376101725 0.247583055841585 0.652605840663249 -0.485209966731889 0.309701124287045
"u35_m11f1" "u35_d3d" "u35_s2d" "F" 1.23506362761418 4.01346541944483 0.0790284353874683 0.640711440907827 0.126531611040595 -0.473222461614187 0.676977099761852 -0.3707423461591 0.569245267734552
"u35_m11f2" "u35_d3d" "u35_s2d" "F" 1.1254742263891 3.5952155118774 -0.00351400468438515 0.505572903855933 -0.114512280482687 -0.808212481434728 0.65956285509893 -0.0627992874917886 0.544592033405225
"u35_m12m1" "u35_d4d" "u35_s2d" "M" 2.72256518723605 1.60105486200781 1.11694545208289 0.447502759957862 0.113376119028205 0.575106640770352 0.291420932737881 0.0305130943828103 -0.251244949716138
"u35_m12m2" "u35_d4d" "u35_s2d" "M" 1.47463625361484 1.78209958866491 0.408862471784846 0.879980745729779 -0.135199827412428 0.241247554022399 -0.65129612455878 -0.175473772192411 0.688614794906344
"u35_m12f1" "u35_d4d" "u35_s2d" "F" 2.62183885674884 3.43169409085859 -0.915477457636561 1.04560493819119 0.00533250094686875 1.35237784739478 0.857291865765729 0.18493846699062 -0.476535214045194
"u35_m12f2" "u35_d4d" "u35_s2d" "F" 3.66379235547646 3.33860718584945 0.679387573638267 0.377039176835795 0.0669878206174046 0.82263933924947 0.144863271018808 0.161765442588721 0.749716917377443
"u36_gs1" NA NA "M" 0.505125107768862 1.15723313266283 -0.447126901241261 0.885237708445415 0.00627225807158213 0.701734413576916 -0.557837314102035 -0.749482404566793 -0.176439519752131
"u36_gs2" NA NA "M" 1.52145028886561 2.01546321973132 0.225697747446054 0.238833392288171 0.15233430756462 0.399956084357984 0.666159542753452 -0.10420354293843 -0.0418640228749261
"u36_gs3" NA NA "M" 3.20368895714792 -0.629800653895528 0.759123299777125 -0.200604418598343 -0.587215348010146 0.792366443446797 -0.263463889806173 0.652199213924 -0.578516997480866
"u36_gs4" NA NA "M" -0.468989759094904 1.42960237669839 -1.26038387751304 0.191989655190844 0.109768885847741 -0.201076473966639 0.523811623505148 -0.00752940761522948 -0.395967787845342
"u36_gd1" NA NA "F" 2.27904280624558 1.20598886354125 -0.28429011901877 -0.0914862758632176 -0.525538630561131 0.619767270917311 0.226764572898496 -0.0564343456529571 -0.403750802932896
"u36_gd2" NA NA "F" 2.68453342669631 3.16546837932415 0.920898436171015 -0.0853485224230651 0.195929798946414 -0.132673937772311 1.20252441928626 -0.103691071702391 -0.147637316485461
"u36_gd3" NA NA "F" 1.63384380195201 2.38645122176951 -1.12822715003634 -0.969667168513528 0.324227824868638 0.0522428098294205 0.849048951502037 0.709828142158933 0.18284161391236
"u36_gd4" NA NA "F" 2.80602062815019 1.9945378020817 0.530177512144632 -0.244016517958871 0.150422816337478 -0.295369104692365 0.513308642122245 0.571212220697921 -0.425177138419149
"u36_s1a" "u36_gd1" "u36_gs1" "M" 0.155130938140123 -1.10745761423345 -0.896232711346033 0.208853741555603 -0.274129761707489 -0.33439748749177 -1.73618336951853 0.385761136977927 -0.30599822456304
"u36_s1b" "u36_gd1" "u36_gs1" "M" 1.5324171014406 1.50856845501575 0.0424889079084401 0.987450077185676 -0.153768116779771 0.069299840425329 -0.464932790832507 0.420628353106827 0.13981928544235
"u36_d1c" "u36_gd1" "u36_gs1" "F" 0.611699161283041 1.06078926767391 -0.739769823944517 -0.182588711665512 -0.145257457632951 0.0022315126602307 -0.215740619372576 -0.650762527432672 -0.395623943655055
"u36_d1d" "u36_gd1" "u36_gs1" "F" 3.59604535284246 0.836745415655979 0.453054785292735 0.742289636453991 -0.363131821718555 0.135267831918674 -0.995086712935969 1.00772273563106 -0.547325686143488
"u36_d2a" "u36_gd2" "u36_gs2" "F" 2.53938495391345 3.54684425040659 0.316106760979211 0.831687060827398 0.473958784753242 0.579375704920134 0.345017842785682 -0.3560975119859 -0.103819437959731
"u36_d2b" "u36_gd2" "u36_gs2" "F" 4.19547814024861 1.52174439689448 1.25579804478767 -0.1894349743975 0.204186134699348 0.820859512676595 -0.545798465254164 0.118820582784349 0.0527917018467976
"u36_s2c" "u36_gd2" "u36_gs2" "M" 2.0920932924516 2.55929706644597 1.1340251681094 0.271215868503727 0.352245399969641 -0.314885172700848 0.810119934922866 0.272953297043048 0.125715863049734
"u36_s2d" "u36_gd2" "u36_gs2" "M" 1.20803329481357 1.05141448276435 0.422327227715412 -0.116056402684192 0.0415790908973381 0.0683055755881681 -0.33496611162723 -0.282599508490008 0.460857906178438
"u36_d3a" "u36_gd3" "u36_gs3" "F" 1.79369173370612 1.43226190094401 -0.70362403920688 -0.374680028089799 -0.544304760565027 0.358489690812576 -0.0968286713451271 0.138826082100427 0.448075360943963
"u36_d3b" "u36_gd3" "u36_gs3" "F" 1.50889249120788 1.29368766622741 0.229860398994186 -0.774307689932024 -0.234216310987927 -0.366311048965447 -0.03405377305102 -0.354656858820857 0.336265440198382
"u36_d3c" "u36_gd3" "u36_gs3" "F" 1.20023996930137 1.20865434209693 -0.218591801738931 -0.886091676306684 -0.360575594888166 -0.0146683918315833 0.59457202501878 -0.56649983712812 -0.139250411727001
"u36_d3d" "u36_gd3" "u36_gs3" "F" 1.48613911686469 1.11157371910693 -0.0592882101800326 -1.00671358826249 -0.47742007615734 -0.490366303754017 0.749026273908336 0.0357936307987372 -0.153318890381576
"u36_d4a" "u36_gd4" "u36_gs4" "F" 1.83581040443952 3.02040481737751 -0.654752105129334 0.249170240520539 -0.0546308781372459 0.0338809481068416 0.550446414523611 0.45668156146201 0.275419040470601
"u36_d4b" "u36_gd4" "u36_gs4" "F" 1.92905869972781 -0.0146899346675613 -0.45939520688628 0.0746500024589761 0.153532670918179 0.611252832661441 -0.873098537066788 -0.222798926047355 -1.36977407097793
"u36_d4c" "u36_gd4" "u36_gs4" "F" 2.01470560518863 3.13139699756123 -0.425671223336563 0.421397750001258 0.218577210201414 0.50679208824091 0.924619560778333 -0.0664152597157208 -0.433197523419774
"u36_d4d" "u36_gd4" "u36_gs4" "F" 2.06717291331049 1.74821032258893 -0.912922325592312 -0.875214860740716 0.338313695528759 0.000762507606049401 0.193969047860651 0.979332731296754 0.0911424399402308
"u36_m1m1" "u36_d2a" "u36_s1a" "M" 0.505416164310805 1.5101649314099 -0.0174452004646465 1.08009602619817 0.411212305927694 -0.839015111044196 0.159307899104081 0.361876475819648 -1.14045129982005
"u36_m1m2" "u36_d2a" "u36_s1a" "M" -0.703582775676653 0.541352198277965 -0.592810617023742 -0.0181275767733618 -0.072512488563037 -0.472010345321307 0.116722173417619 -0.638761813331604 -0.484729909803256
"u36_m1f1" "u36_d2a" "u36_s1a" "F" 1.43038370428566 2.68669311198763 -0.0903221969669774 0.464300376845462 -0.0813061337995158 -0.417775301679644 0.103201380521075 -0.0615187970677203 0.200497488420613
"u36_m1f2" "u36_d2a" "u36_s1a" "F" 1.46248749996566 5.62998862385439 0.0918536175882666 1.4465128339071 0.156756694060656 -0.00903229166158348 1.25439381586984 -0.620333825961022 0.772325280016794
"u36_m2m1" "u36_d3a" "u36_s1a" "M" -0.489490495943253 -0.160161636472598 -0.546849691420939 -0.364058693255261 -0.26005265996122 -0.542813613576707 -0.0366318148813795 -0.399827190945606 -0.499418468374738
"u36_m2m2" "u36_d3a" "u36_s1a" "M" 0.834030867375709 1.28918464396 -0.1515269365725 0.706121627660936 -0.770326322035772 -0.0722611435620295 0.133158010404699 0.057818947510239 0.220231327930137
"u36_m2f1" "u36_d3a" "u36_s1a" "F" 1.1775276284133 2.03665387227179 -1.35186301042372 -0.131561019990588 -0.395122313664974 0.644232907493594 0.093509179610291 -0.114842268656574 0.469828026317061
"u36_m2f2" "u36_d3a" "u36_s1a" "F" 0.650446377308379 -0.559222196127547 -0.944626236558096 -0.995666605993535 -0.967099601798154 -0.645900621919851 -0.306806200090871 0.240973235786326 -0.289649788244987
"u36_m3m1" "u36_d4a" "u36_s1a" "M" 0.53760376800527 1.98979632958219 -0.970419607947378 0.124931795032331 -0.0154674388626098 -0.270116353118304 0.503103406629406 0.778139729070952 0.377228566783066
"u36_m3m2" "u36_d4a" "u36_s1a" "M" 0.531144448020736 -0.313511770791068 -0.231689605127853 -0.5929476888747 0.0946187797407936 -0.184587909457379 -0.845637626805866 -0.052578037394032 0.0304547651487038
"u36_m3f1" "u36_d4a" "u36_s1a" "F" 0.850894543092629 1.62551401348239 -0.497770781243184 0.0396890367838901 -0.210776189927386 -0.119937985423142 -0.363790478782687 -0.531396690241044 0.160391645408575
"u36_m3f2" "u36_d4a" "u36_s1a" "F" 1.13362048567898 1.80033401914795 -0.292078173390713 0.172385418685444 -0.456000032294164 -0.715693371767952 0.812646474352796 0.141392030837645 -0.72869784159613
"u36_m4m1" "u36_d2b" "u36_s1b" "M" 0.949974121928339 2.1848304535878 0.212736045952699 0.450009518907729 0.354287264740993 -0.0248490476501347 0.342018708330338 -0.237912876374225 0.0385149616087425
"u36_m4m2" "u36_d2b" "u36_s1b" "M" 1.33190406216006 2.38586756274426 1.08903357215553 0.798522782535659 0.149017167569837 0.155933178607508 0.0514467844644291 -0.91306268860297 0.386880828174338
"u36_m4f1" "u36_d2b" "u36_s1b" "F" 1.83972729705962 1.72239599856252 -0.0572857640945527 0.499995494687975 -0.00512813228742173 0.0929734946536013 -0.531374940664911 -0.195960433499433 -0.241096423173127
"u36_m4f2" "u36_d2b" "u36_s1b" "F" 3.36857031115117 2.19304411496835 0.917223031431995 0.412716472106307 -0.0700312494205504 0.169161985227933 0.893129729343486 0.282185294491241 -1.0427708370609
"u36_m5m1" "u36_d3b" "u36_s1b" "M" 0.699612331473837 0.795673817347275 -0.850579162246621 0.259146672608506 -0.446596355739353 -0.113391224493779 -0.429857516909204 0.663582718214237 0.412981017387325
"u36_m5m2" "u36_d3b" "u36_s1b" "M" 2.01824422453415 1.02018883839825 0.395898731540584 0.743628926292726 -0.208522343342098 0.324087352196248 -0.575628198576371 0.298258140797318 0.0607104540239908
"u36_m5f1" "u36_d3b" "u36_s1b" "F" 1.80075888791375 2.98402668497474 0.0563460173837121 0.418256794282553 -0.448298063794371 -0.398230228700869 0.8476035524092 0.142643099230904 0.166464402077354
"u36_m5f2" "u36_d3b" "u36_s1b" "F" 1.41956726564036 3.25221400785107 -0.0285966275749967 0.927087351967524 -0.387770188496426 0.126920755859768 -0.0382795443324966 -0.678756862644411 0.751176388712465
"u36_m6m1" "u36_d4b" "u36_s1b" "M" 0.906664932806399 2.20834456074702 -0.0720298466537787 0.817969311865073 0.111783098882607 0.574099165061206 1.04187566101782 -0.595404385601028 -0.763283511018481
"u36_m6m2" "u36_d4b" "u36_s1b" "M" 0.176227113084102 1.58712299566838 -0.779333887824477 0.362889276985693 -0.0267052364703507 0.300474572623801 0.377423402310558 -0.344913571715222 -0.126484447157522
"u36_m6f1" "u36_d4b" "u36_s1b" "F" 1.69268419851335 2.77768946354537 -0.65246384838534 0.595464793387937 0.0502386068548029 0.365958838614619 0.0206786834089453 -0.0208107917159253 0.111307379893688
